step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
301,PAYMENT,1155.49,C1259265247,202730.0,201574.51,M1311674973,0.0,0.0,0,0
183,CASH_OUT,23801.71,C1124913334,198.0,0.0,C1719849312,1664884.92,1688686.63,0,0
135,CASH_IN,45672.86,C1445640420,3248344.28,3294017.15,C1998782934,490008.77,448912.69,0,0
13,CASH_OUT,47523.19,C246967096,0.0,0.0,C653681588,105181.2,152704.4,0,0
325,PAYMENT,4191.41,C718144766,0.0,0.0,M747388418,0.0,0.0,0,0
595,CASH_OUT,46439.81,C1158033397,1062.0,0.0,C331960630,2229569.46,2276009.27,0,0
234,CASH_OUT,164726.84,C1734720222,0.0,0.0,C1302620895,167740.71,332467.56,0,0
180,CASH_OUT,68175.38,C1750166459,0.0,0.0,C276066919,486620.77,554796.15,0,0
349,PAYMENT,4008.31,C2062165438,0.0,0.0,M1144047341,0.0,0.0,0,0
325,CASH_IN,221749.59,C106203206,125549.0,347298.59,C1947527507,5657747.05,5435997.46,0,0
21,CASH_IN,77897.42,C329102848,522377.41,600274.83,C1092839613,84733.11,6835.69,0,0
298,CASH_IN,147034.28,C1071945568,10205586.84,10352621.12,C1033822014,661791.8,514757.52,0,0
333,PAYMENT,17981.2,C1142581952,0.0,0.0,M1828645878,0.0,0.0,0,0
353,TRANSFER,231560.87,C1899294342,4555.0,0.0,C1840155375,0.0,231560.87,0,0
153,CASH_OUT,74784.29,C426894016,898.0,0.0,C2072025143,275918.31,350702.6,0,0
359,CASH_IN,18854.57,C2100999097,12124655.73,12143510.3,C1206568552,4539862.77,4521008.2,0,0
202,CASH_IN,273576.59,C328600526,51565.0,325141.59,C1606428045,9655742.03,9382165.44,0,0
398,CASH_IN,227748.8,C643054545,1019998.47,1247747.27,C651571178,478958.37,251209.57,0,0
403,CASH_OUT,28565.54,C596015910,1580.0,0.0,C46694377,738238.48,766804.02,0,0
156,CASH_IN,56816.7,C571475844,1461687.09,1518503.79,C1572966944,5316924.35,5260107.65,0,0
590,CASH_IN,109725.75,C1365523,7310625.43,7420351.18,C1815545543,2364691.98,2254966.23,0,0
370,TRANSFER,3098315.87,C433323740,21327.0,0.0,C1652519792,0.0,3098315.87,0,0
378,PAYMENT,115.85,C1155133806,1185805.8,1185689.95,M1098710045,0.0,0.0,0,0
325,CASH_OUT,331263.27,C1873949933,378050.0,46786.73,C2140085093,0.0,331263.27,0,0
205,PAYMENT,26908.0,C1042600302,158080.0,131172.0,M1939040841,0.0,0.0,0,0
9,PAYMENT,1529.47,C465898039,0.0,0.0,M580151467,0.0,0.0,0,0
397,CASH_IN,267429.53,C1581222497,1476622.46,1744051.99,C2066489187,1385376.51,1117946.99,0,0
186,CASH_OUT,106920.14,C2031883670,0.0,0.0,C1921137358,1206475.82,1313395.96,0,0
330,TRANSFER,245470.78,C1802330131,0.0,0.0,C1662206385,2002682.33,2248153.11,0,0
188,CASH_IN,157245.25,C1372250934,11287.0,168532.25,C1981305401,259665.52,102420.27,0,0
21,PAYMENT,7459.09,C1431601966,190971.53,183512.44,M301025803,0.0,0.0,0,0
373,TRANSFER,881356.46,C206162853,35512.0,0.0,C1696130834,1354840.16,2236196.62,0,0
347,TRANSFER,44302.75,C987200783,0.0,0.0,C315826176,50122.05,94424.81,0,0
517,PAYMENT,26230.65,C265205147,0.0,0.0,M1283352380,0.0,0.0,0,0
13,CASH_OUT,98491.81,C1937433231,9521.0,0.0,C1214635772,91794.3,190286.1,0,0
260,PAYMENT,20817.86,C1153566660,0.0,0.0,M1011996356,0.0,0.0,0,0
355,PAYMENT,6417.09,C2115834684,61753.88,55336.79,M1863885132,0.0,0.0,0,0
331,CASH_OUT,234634.29,C888051060,0.0,0.0,C1709491358,246886.41,481520.7,0,0
352,PAYMENT,4117.31,C765017181,423415.78,419298.47,M606444935,0.0,0.0,0,0
402,CASH_OUT,92190.23,C1899426118,15338.0,0.0,C1671857044,2029656.04,2121846.28,0,0
351,PAYMENT,11392.97,C2084577307,0.0,0.0,M879955363,0.0,0.0,0,0
163,PAYMENT,33565.46,C977416886,3193.7,0.0,M1329675226,0.0,0.0,0,0
331,CASH_IN,207775.51,C313748594,2359712.67,2567488.19,C1236498527,219690.06,11914.55,0,0
211,CASH_OUT,225436.73,C799343882,79220.0,0.0,C1203167151,827827.36,1053264.1,0,0
398,PAYMENT,455.85,C781789019,231925.0,231469.15,M911732681,0.0,0.0,0,0
346,CASH_OUT,222950.77,C566320677,49553.0,0.0,C2144559285,0.0,222950.77,0,0
298,PAYMENT,31374.22,C1315790911,9131.0,0.0,M2056538999,0.0,0.0,0,0
373,CASH_IN,223635.02,C1708258861,300060.0,523695.02,C645606282,906657.11,683022.09,0,0
384,PAYMENT,14744.84,C176051441,33039.0,18294.16,M1691286636,0.0,0.0,0,0
371,PAYMENT,5735.63,C999795778,0.0,0.0,M234191862,0.0,0.0,0,0
393,PAYMENT,11166.07,C929957417,1716.0,0.0,M1396532212,0.0,0.0,0,0
209,PAYMENT,15333.08,C1530624875,0.0,0.0,M1912422880,0.0,0.0,0,0
38,CASH_OUT,148965.36,C241434018,0.0,0.0,C249737023,689250.88,838216.24,0,0
44,CASH_OUT,171226.65,C791857033,0.0,0.0,C1757438283,738689.37,909916.02,0,0
405,PAYMENT,6082.6,C474924970,21200.0,15117.4,M1074311615,0.0,0.0,0,0
138,PAYMENT,5212.1,C1625475757,530341.56,525129.46,M330924196,0.0,0.0,0,0
179,CASH_IN,243321.93,C1137989406,20867.0,264188.93,C522648260,722171.38,478849.45,0,0
39,PAYMENT,19395.57,C1511997112,25792.0,6396.43,M473093670,0.0,0.0,0,0
137,PAYMENT,5034.97,C2046915215,11040.0,6005.03,M262571683,0.0,0.0,0,0
251,PAYMENT,2640.14,C271773487,4438.85,1798.71,M1718006942,0.0,0.0,0,0
402,CASH_OUT,219676.09,C1788853851,52766.0,0.0,C1979512610,0.0,219676.09,0,0
234,CASH_IN,128067.04,C223703134,5942527.73,6070594.77,C1557568044,133482.88,5415.83,0,0
257,CASH_OUT,277108.82,C1949189465,452929.0,175820.18,C1607503751,0.0,277108.82,0,0
253,CASH_IN,184051.48,C137222029,7728483.44,7912534.92,C395378509,295836.22,111784.75,0,0
353,CASH_IN,359113.55,C1395400593,3594.0,362707.55,C275935990,160713.27,0.0,0,0
288,PAYMENT,64404.74,C871278432,25024.0,0.0,M1054220475,0.0,0.0,0,0
8,CASH_OUT,536707.8,C340674157,9201.0,0.0,C1039162432,5093803.62,5478833.48,0,0
331,CASH_OUT,383669.72,C486468766,5218.0,0.0,C1570938023,0.0,383669.72,0,0
305,DEBIT,8134.15,C147708065,42428.0,34293.85,C46831809,5197455.58,5205589.74,0,0
348,CASH_OUT,20182.63,C1839744711,153609.0,133426.37,C1375211681,0.0,20182.63,0,0
167,PAYMENT,18798.91,C1004145508,0.0,0.0,M61622123,0.0,0.0,0,0
324,CASH_OUT,31285.27,C1686078181,0.0,0.0,C133227082,849727.57,881012.84,0,0
374,PAYMENT,24581.23,C278858802,0.0,0.0,M1298879710,0.0,0.0,0,0
177,CASH_OUT,386774.15,C1924300780,212839.97,0.0,C17217850,485698.87,872473.02,0,0
692,PAYMENT,16772.44,C513160052,0.0,0.0,M1052487582,0.0,0.0,0,0
20,CASH_OUT,177309.7,C1921851563,0.0,0.0,C1683029387,280487.86,457797.55,0,0
36,CASH_IN,49119.45,C1167126105,6910106.85,6959226.3,C1139480548,132365.35,83245.9,0,0
40,TRANSFER,105006.39,C1892284544,30428.0,0.0,C2003728555,1371214.22,1476220.61,0,0
154,TRANSFER,1299786.46,C1577071936,0.0,0.0,C1002002601,16201199.7,17500986.16,0,0
274,TRANSFER,838868.6,C75328692,6935.0,0.0,C626770650,4215053.61,5053922.21,0,0
192,PAYMENT,2816.83,C608680356,191289.92,188473.09,M1489071048,0.0,0.0,0,0
346,PAYMENT,23276.98,C1536665929,234822.0,211545.02,M942071329,0.0,0.0,0,0
231,CASH_OUT,62767.92,C491986615,358.0,0.0,C750558719,7760942.47,7823710.39,0,0
211,TRANSFER,645952.48,C1791946384,0.0,0.0,C1925494492,31139760.13,31785712.6,0,0
487,PAYMENT,396.47,C94897859,12757.0,12360.53,M2019474345,0.0,0.0,0,0
36,CASH_OUT,58800.94,C1025035349,320.0,0.0,C1426148183,814422.47,873223.41,0,0
687,PAYMENT,9269.55,C686305504,0.0,0.0,M1798549212,0.0,0.0,0,0
395,CASH_IN,56624.76,C502088867,2075.0,58699.76,C1135229363,32852.25,0.0,0,0
596,PAYMENT,11392.16,C1873291283,21688.9,10296.73,M1260306129,0.0,0.0,0,0
305,CASH_IN,108658.85,C1502978023,498453.21,607112.06,C2007792854,5791274.51,5682615.66,0,0
234,CASH_OUT,67012.04,C817112077,0.0,0.0,C1872157136,2827559.09,2894571.13,0,0
565,CASH_OUT,285938.96,C693403514,0.0,0.0,C607277636,7505100.91,7791039.87,0,0
157,CASH_IN,52835.47,C1350495086,58322.0,111157.47,C291041671,138241.36,85405.89,0,0
396,CASH_OUT,73654.11,C1735562953,5507.0,0.0,C743189512,1181389.15,1255043.26,0,0
323,TRANSFER,839052.34,C1798775073,0.0,0.0,C2019452260,3107568.28,3946620.62,0,0
157,CASH_OUT,112745.72,C1795190443,0.0,0.0,C562087228,3427574.62,3540320.33,0,0
14,CASH_IN,139730.25,C1072511010,116808.98,256539.23,C1334620206,2585524.31,2445794.06,0,0
327,TRANSFER,5209888.38,C1073797723,15024.0,0.0,C1673486094,0.0,5209888.38,0,0
208,CASH_OUT,43294.87,C420777665,0.0,0.0,C1264449557,365828.62,409123.48,0,0
255,CASH_IN,118549.23,C1089884495,1020606.83,1139156.06,C121774589,4518266.77,4399717.54,0,0
94,CASH_IN,67935.13,C1169447676,7025.0,74960.13,C1160905868,343177.44,275242.31,0,0
299,CASH_IN,77377.15,C1356383472,1794364.88,1871742.03,C1588797172,298488.45,221111.31,0,0
259,CASH_OUT,16948.94,C829452421,0.0,0.0,C1226663483,2035699.07,2052648.01,0,0
286,CASH_OUT,19707.98,C1129857075,5721.0,0.0,C453018164,0.0,19707.98,0,0
378,CASH_OUT,250195.28,C415101659,22372.0,0.0,C1312044507,0.0,250195.28,0,0
142,TRANSFER,489656.18,C1048124898,0.0,0.0,C1444103894,822456.95,1312113.12,0,0
227,CASH_IN,130937.79,C1559097421,6302.0,137239.79,C514008842,2357404.19,2226466.4,0,0
20,CASH_OUT,315221.04,C570261463,0.0,0.0,C1197382632,4496925.25,4812146.29,0,0
11,CASH_OUT,79441.75,C225218553,0.0,0.0,C975904548,2952393.5,3960313.54,0,0
35,CASH_IN,178606.11,C2013731958,24312554.82,24491160.93,C963552566,444393.32,265787.21,0,0
356,CASH_OUT,89081.22,C1450502988,0.0,0.0,C1560636060,528811.14,617892.36,0,0
205,PAYMENT,14958.69,C533389147,79844.0,64885.31,M365747606,0.0,0.0,0,0
42,CASH_OUT,57775.73,C1924745642,0.0,0.0,C1891715634,110120.25,167895.99,0,0
355,CASH_IN,114216.68,C2096582621,1076212.47,1190429.15,C1766542227,172585.55,58368.87,0,0
407,CASH_OUT,141372.88,C1478462500,0.0,0.0,C1440439709,600381.23,741754.12,0,0
131,CASH_IN,15974.24,C352221566,4942551.03,4958525.27,C593687035,328094.96,312120.72,0,0
12,CASH_IN,203524.78,C1523486209,9241496.67,9445021.45,C1451868199,2322269.13,2081286.61,0,0
42,CASH_OUT,375625.37,C18803968,0.0,0.0,C133285043,1185404.47,1561029.84,0,0
34,PAYMENT,17965.98,C630729430,5090.0,0.0,M1616649577,0.0,0.0,0,0
184,CASH_OUT,157143.8,C1722797857,0.0,0.0,C1563648571,862082.0,1019225.8,0,0
190,CASH_OUT,95265.16,C1399988389,74267.7,0.0,C1322986134,889735.53,985000.69,0,0
42,CASH_OUT,152694.26,C685809254,74093.0,0.0,C1181302258,756834.18,909528.45,0,0
372,CASH_IN,310450.34,C1654010298,21135.0,331585.34,C166493251,291869.67,0.0,0,0
323,CASH_OUT,318903.86,C1236269935,0.0,0.0,C1920501186,361028.45,679932.31,0,0
353,CASH_OUT,95172.28,C1697780246,0.0,0.0,C1739263553,6683338.01,6778510.3,0,0
11,CASH_IN,492356.61,C1101183742,2065.0,494421.61,C1310255027,120907.79,291920.86,0,0
156,TRANSFER,129258.62,C1371409541,0.0,0.0,C1352412145,372312.26,501570.88,0,0
185,CASH_OUT,40551.57,C1965569491,0.0,0.0,C625399466,3085687.27,3126238.84,0,0
399,CASH_OUT,8837.61,C553981738,71010.0,62172.39,C568098932,105639.16,114476.77,0,0
258,PAYMENT,12259.32,C1111223298,780502.33,768243.01,M1453042282,0.0,0.0,0,0
356,CASH_OUT,167809.84,C1902912959,60921.0,0.0,C467601176,0.0,167809.84,0,0
332,CASH_OUT,11340.19,C2059939214,10231.0,0.0,C208153241,308789.17,320129.36,0,0
182,CASH_OUT,124160.36,C1729154395,151063.0,26902.64,C1022953005,88788.33,212948.69,0,0
156,CASH_OUT,18825.59,C1415696598,2566.0,0.0,C960616043,1087816.71,1106642.3,0,0
402,CASH_OUT,290726.63,C993877752,6195.0,0.0,C1764746120,935462.19,1226188.83,0,0
355,PAYMENT,4600.43,C2133862860,54010.58,49410.15,M1776451442,0.0,0.0,0,0
165,CASH_OUT,176059.65,C1850847513,7316.0,0.0,C45254776,4218377.22,4394436.87,0,0
155,TRANSFER,100789.19,C926310669,0.0,0.0,C37239522,268347.84,369137.02,0,0
139,PAYMENT,3359.81,C2030588939,0.0,0.0,M1332165532,0.0,0.0,0,0
301,PAYMENT,17723.4,C517788677,21321.0,3597.6,M215416260,0.0,0.0,0,0
371,PAYMENT,16832.02,C1475882863,0.0,0.0,M453880188,0.0,0.0,0,0
235,CASH_OUT,82720.1,C301506883,12780.0,0.0,C1790869745,428328.22,511048.32,0,0
205,PAYMENT,9230.78,C159311657,0.0,0.0,M1449257859,0.0,0.0,0,0
183,PAYMENT,8979.98,C1886553054,183390.24,174410.27,M1155705895,0.0,0.0,0,0
374,PAYMENT,1087.42,C1137149358,3766.9,2679.48,M723543264,0.0,0.0,0,0
17,CASH_IN,19631.67,C1556117157,24772.0,44403.67,C340490989,131171.83,111540.16,0,0
210,PAYMENT,6194.24,C605592075,0.0,0.0,M283438458,0.0,0.0,0,0
187,CASH_OUT,152859.63,C538578572,334133.78,181274.15,C1425872412,1738779.02,1891638.65,0,0
42,PAYMENT,11341.05,C957529388,0.0,0.0,M1853283357,0.0,0.0,0,0
211,TRANSFER,192626.98,C1880295720,0.0,0.0,C1474719816,1703101.89,1895728.87,0,0
251,CASH_OUT,47811.72,C465040955,237.0,0.0,C1063380748,2834090.72,2881902.44,0,0
312,PAYMENT,6235.58,C1544409360,39648.0,33412.42,M1954109782,0.0,0.0,0,0
209,CASH_OUT,231490.73,C504393133,42880.94,0.0,C2125822090,1616263.69,1847754.42,0,0
42,CASH_OUT,129658.3,C2008669935,0.0,0.0,C1320217924,8007439.69,8137097.98,0,0
182,TRANSFER,901610.3,C1252550577,28264.0,0.0,C61464646,7696.19,1042768.68,0,0
330,TRANSFER,428068.6,C1214188848,0.0,0.0,C128830392,1977673.54,2405742.14,0,0
154,CASH_OUT,156740.95,C1927199663,0.0,0.0,C79084498,1444390.31,1601131.26,0,0
283,PAYMENT,17986.66,C1617559911,168267.9,150281.24,M479972071,0.0,0.0,0,0
371,PAYMENT,9999.42,C1193206618,70882.3,60882.88,M698514432,0.0,0.0,0,0
161,PAYMENT,5302.74,C985113965,0.0,0.0,M1122298336,0.0,0.0,0,0
253,PAYMENT,4637.63,C300198216,0.0,0.0,M594766237,0.0,0.0,0,0
21,CASH_OUT,179235.65,C441323979,0.0,0.0,C446853588,1006206.9,1185442.55,0,0
360,PAYMENT,7283.1,C1925988843,69229.0,61945.9,M1100908381,0.0,0.0,0,0
251,CASH_OUT,290774.66,C1636343268,765603.13,474828.47,C1413658344,1933643.39,2224418.05,0,0
141,PAYMENT,3423.96,C1153545318,125948.0,122524.04,M1419022016,0.0,0.0,0,0
251,CASH_IN,446042.1,C1887226747,32.0,446074.1,C966783620,207958.61,0.0,0,0
9,CASH_IN,19506.95,C1531987726,5849278.02,5868784.97,C1945802665,1341429.48,1321922.53,0,0
255,PAYMENT,3365.8,C854051715,30479.0,27113.2,M1111787529,0.0,0.0,0,0
373,TRANSFER,893814.87,C1529364465,10540.0,0.0,C1834221019,1279082.9,2172897.77,0,0
300,CASH_OUT,29356.91,C1027484204,117868.0,88511.09,C644029135,847002.1,876359.01,0,0
214,PAYMENT,40108.4,C1448258900,0.0,0.0,M1929490993,0.0,0.0,0,0
255,CASH_OUT,233066.28,C921234028,53041.0,0.0,C2057039461,21096544.14,21329610.42,0,0
205,PAYMENT,2405.74,C1417706541,0.0,0.0,M1194503025,0.0,0.0,0,0
44,PAYMENT,8996.01,C1892152255,0.0,0.0,M828205129,0.0,0.0,0,0
153,PAYMENT,11438.94,C989086070,0.0,0.0,M1743760751,0.0,0.0,0,0
43,CASH_IN,135905.65,C1837672894,51904.0,187809.65,C2064948325,21479.71,0.0,0,0
210,CASH_IN,86171.93,C490688993,17056.0,103227.93,C609533821,0.0,0.0,0,0
371,PAYMENT,2503.41,C219796278,430828.91,428325.5,M2117755057,0.0,0.0,0,0
355,CASH_OUT,58909.25,C1300462204,10905.0,0.0,C773182846,8011014.45,8069923.7,0,0
131,CASH_IN,270768.74,C2141558934,6022.0,276790.74,C365759027,3445307.15,3174538.4,0,0
180,PAYMENT,8793.24,C1168582735,11161.0,2367.76,M414840092,0.0,0.0,0,0
41,TRANSFER,913687.66,C608757340,39979.0,0.0,C1920912634,283681.54,1197369.2,0,0
158,PAYMENT,2571.96,C523825013,0.0,0.0,M843869475,0.0,0.0,0,0
329,PAYMENT,6318.12,C586599860,0.0,0.0,M1264460606,0.0,0.0,0,0
215,PAYMENT,12373.35,C1036982924,0.0,0.0,M544430997,0.0,0.0,0,0
596,PAYMENT,1976.64,C1631611011,0.0,0.0,M263097292,0.0,0.0,0,0
45,PAYMENT,35818.2,C1448509688,0.0,0.0,M122981803,0.0,0.0,0,0
307,CASH_IN,265057.86,C409512170,10994616.49,11259674.35,C695518772,839439.58,574381.73,0,0
644,PAYMENT,15930.24,C902319446,0.0,0.0,M1339470042,0.0,0.0,0,0
330,CASH_OUT,569541.49,C981381063,0.0,0.0,C663253493,6704497.46,7274038.95,0,0
402,CASH_OUT,165308.67,C231041938,41981.0,0.0,C2096218721,8615468.43,8780777.1,0,0
259,PAYMENT,4212.05,C263764648,10857.0,6644.95,M497057429,0.0,0.0,0,0
14,TRANSFER,861712.23,C419092811,10195.0,0.0,C1435601683,62290.0,640563.63,0,0
190,TRANSFER,157396.42,C294521132,0.0,0.0,C2114865250,1416683.8,1574080.22,0,0
182,PAYMENT,8670.92,C2144692341,677122.96,668452.04,M1227150809,0.0,0.0,0,0
403,CASH_IN,299190.27,C116443109,6267.0,305457.27,C143518379,545640.96,246450.69,0,0
252,PAYMENT,35559.82,C2030061047,104.0,0.0,M1554234633,0.0,0.0,0,0
158,CASH_OUT,321495.45,C1018239212,103589.0,0.0,C1905924918,6756967.96,7078463.4,0,0
323,CASH_OUT,1345.28,C202904516,0.0,0.0,C761221448,256375.33,257720.6,0,0
18,PAYMENT,8199.64,C1116424275,11406.0,3206.36,M1846915073,0.0,0.0,0,0
286,CASH_IN,222875.48,C2128033361,18132797.08,18355672.56,C844133969,3454153.82,3231278.34,0,0
327,CASH_IN,452500.25,C803682243,9924.0,462424.25,C686458963,14985.0,0.0,0,0
402,CASH_IN,109057.38,C387134619,25500233.66,25609291.04,C1196994801,268601.49,159544.11,0,0
354,CASH_IN,34762.37,C1289788749,30917.0,65679.37,C1865306536,10315.94,0.0,0,0
422,CASH_OUT,51983.92,C1642360962,6080.0,0.0,C1108177531,105397.68,157381.6,0,0
250,PAYMENT,5983.62,C369886474,169049.29,163065.67,M508925140,0.0,0.0,0,0
239,PAYMENT,9296.27,C1915971400,19498.0,10201.73,M2108439425,0.0,0.0,0,0
251,CASH_IN,569663.75,C578720066,175887.0,745550.75,C1232988945,1494951.95,925288.2,0,0
11,CASH_IN,14090.29,C2054282012,1201913.79,1216004.08,C610507909,77555.83,63465.54,0,0
159,CASH_IN,15369.91,C964063764,492881.33,508251.24,C280945486,673323.36,657953.45,0,0
208,PAYMENT,20328.27,C1905207817,0.0,0.0,M1171275592,0.0,0.0,0,0
250,CASH_IN,453037.18,C501797156,9174.0,462211.18,C772999294,0.0,0.0,0,0
469,PAYMENT,6497.7,C2022565755,159008.0,152510.3,M479143424,0.0,0.0,0,0
423,CASH_OUT,100812.87,C1020714224,21307.0,0.0,C1320576228,21471.66,122284.54,0,0
307,CASH_IN,296946.15,C1992510372,62225.0,359171.15,C1491791932,0.0,0.0,0,0
356,PAYMENT,7512.28,C108155855,54811.84,47299.56,M1107079562,0.0,0.0,0,0
379,PAYMENT,11170.2,C888510717,1696.0,0.0,M1913653748,0.0,0.0,0,0
181,PAYMENT,1521.88,C1239503103,0.0,0.0,M577993420,0.0,0.0,0,0
329,CASH_OUT,68647.48,C1057963498,891.0,0.0,C294698763,1255932.41,1324579.9,0,0
133,CASH_OUT,489938.67,C2039255353,2307.0,0.0,C591947347,44300.22,534238.89,0,0
179,CASH_OUT,273161.34,C56384378,0.0,0.0,C902648364,3869318.56,4142479.9,0,0
331,PAYMENT,10422.7,C669836164,11244.0,821.3,M1449104390,0.0,0.0,0,0
403,CASH_IN,151006.73,C2137816065,101567.41,252574.14,C678000776,8128255.43,7977248.7,0,0
227,CASH_IN,2015.8,C1723640536,1086004.39,1088020.18,C1148612247,67777.81,65762.02,0,0
207,CASH_OUT,11666.21,C1594970832,40445.0,28778.79,C74291862,284515.65,296181.85,0,0
254,CASH_IN,492270.76,C1195336700,0.0,492270.76,C974923315,3002880.17,2510609.41,0,0
255,PAYMENT,2835.9,C837882330,218967.33,216131.43,M1766066625,0.0,0.0,0,0
34,CASH_OUT,295767.19,C941336465,0.0,0.0,C1536401000,3420402.88,3716170.06,0,0
325,PAYMENT,15147.94,C19193862,416029.28,400881.35,M598112438,0.0,0.0,0,0
131,CASH_OUT,392266.42,C1736330660,33303.0,0.0,C1773803317,370795.37,763061.79,0,0
256,CASH_OUT,166442.1,C1908434748,24698.0,0.0,C1778133035,416299.05,582741.15,0,0
95,TRANSFER,110111.2,C1323196515,9014.0,0.0,C2134779342,0.0,110111.2,0,0
423,CASH_IN,64843.44,C1056380276,2701.0,67544.44,C592041141,6529.56,0.0,0,0
181,CASH_OUT,172913.05,C1780318542,99974.0,0.0,C1941110372,2920985.53,3093898.58,0,0
298,CASH_IN,59769.99,C347320646,8066409.08,8126179.06,C1479238498,6033550.59,5973780.6,0,0
448,PAYMENT,15925.13,C1319571756,9014.0,0.0,M2011409799,0.0,0.0,0,0
329,PAYMENT,7696.24,C356075060,0.0,0.0,M1757381293,0.0,0.0,0,0
18,CASH_OUT,297502.96,C1776591048,10032.0,0.0,C1471913049,2064960.87,2362463.83,0,0
11,PAYMENT,21691.62,C1129461063,59451.0,37759.38,M561540282,0.0,0.0,0,0
420,CASH_OUT,204064.18,C556237258,0.0,0.0,C214699828,825015.56,1029079.74,0,0
596,CASH_IN,90778.08,C868917180,1872031.94,1962810.03,C1011431838,1270238.07,1179459.99,0,0
20,CASH_OUT,47455.43,C1133298529,0.0,0.0,C652014681,239311.76,440948.6,0,0
12,PAYMENT,17007.6,C368871632,5804.0,0.0,M928139844,0.0,0.0,0,0
36,CASH_OUT,215349.4,C1368295443,461745.0,246395.6,C1144070975,3155160.38,3370509.78,0,0
44,CASH_OUT,441300.19,C941864159,0.0,0.0,C136069846,1722852.0,2164152.19,0,0
232,TRANSFER,412461.93,C364911750,0.0,0.0,C2069269173,6677582.61,7090044.54,0,0
664,PAYMENT,4704.01,C834258869,58729.34,54025.33,M1655836079,0.0,0.0,0,0
205,CASH_OUT,322019.36,C1716865010,826.0,0.0,C1825595227,101805.01,423824.37,0,0
46,CASH_OUT,148100.2,C92826873,0.0,0.0,C1784679258,155093.52,303193.72,0,0
255,CASH_OUT,538226.18,C1854926558,206368.0,0.0,C134091762,203684.99,741911.17,0,0
371,TRANSFER,746402.41,C492936480,0.0,0.0,C1513225879,5942804.72,6689207.13,0,0
278,PAYMENT,12782.64,C2089955613,3816.0,0.0,M1867446657,0.0,0.0,0,0
143,CASH_OUT,74814.54,C812108617,0.0,0.0,C490253949,222866.16,297680.7,0,0
285,CASH_OUT,456002.82,C437838832,0.0,0.0,C248018950,2676390.55,3132393.37,0,0
46,PAYMENT,7037.98,C1458797650,21017.0,13979.02,M1119237018,0.0,0.0,0,0
164,CASH_IN,150445.47,C510803811,21422.0,171867.47,C2123861654,14367.35,0.0,0,0
405,PAYMENT,17383.77,C1949835008,30827.0,13443.23,M197026570,0.0,0.0,0,0
138,PAYMENT,38800.33,C1212380364,1777.23,0.0,M1457831320,0.0,0.0,0,0
369,PAYMENT,13977.24,C59893946,125519.0,111541.76,M1135593226,0.0,0.0,0,0
276,CASH_OUT,173707.51,C1022213218,0.0,0.0,C1047105121,1282904.43,1456611.95,0,0
180,CASH_OUT,466520.9,C1183593222,8233.0,0.0,C771213975,0.0,466520.9,0,0
524,PAYMENT,9536.34,C1397296321,0.0,0.0,M171380694,0.0,0.0,0,0
231,CASH_IN,237138.78,C503695358,14796.0,251934.78,C800984644,7928.47,0.0,0,0
378,TRANSFER,330111.38,C4192915,7021.0,0.0,C774448308,593230.74,923342.12,0,0
285,PAYMENT,9899.41,C637688686,74523.0,64623.59,M1562234583,0.0,0.0,0,0
21,CASH_OUT,18047.89,C894154087,28923.73,10875.83,C2053509293,1834353.82,1852401.71,0,0
398,CASH_OUT,394043.25,C1748361065,0.0,0.0,C1818144508,2118592.5,2512635.75,0,0
143,PAYMENT,785.31,C1356536213,1212.0,426.69,M1040236005,0.0,0.0,0,0
43,TRANSFER,80444.01,C723762017,0.0,0.0,C353782565,1728858.95,1809302.96,0,0
448,PAYMENT,5688.88,C130891610,11516.48,5827.6,M1088088751,0.0,0.0,0,0
140,CASH_OUT,62064.97,C1910923245,253557.0,191492.03,C1059814314,0.0,62064.97,0,0
332,CASH_IN,58255.15,C973889373,297578.86,355834.01,C2106497864,77538.02,19282.87,0,0
132,CASH_OUT,336528.6,C1357428678,0.0,0.0,C1103170060,890010.03,1226538.63,0,0
228,PAYMENT,18561.32,C875558351,206926.0,188364.68,M187374132,0.0,0.0,0,0
298,CASH_IN,136375.88,C853527980,5694455.93,5830831.81,C1890060031,6385908.64,6249532.76,0,0
352,CASH_OUT,295598.94,C1616975361,6437.0,0.0,C448959244,24605.37,320204.31,0,0
402,TRANSFER,389488.74,C1034745622,187.0,0.0,C1303000745,1974964.54,2364453.28,0,0
185,PAYMENT,6920.65,C1314399716,0.0,0.0,M1381646470,0.0,0.0,0,0
235,CASH_IN,128213.33,C675499554,123310.0,251523.33,C1062981453,105430.01,0.0,0,0
285,PAYMENT,22718.48,C1849931437,14443.69,0.0,M1364579688,0.0,0.0,0,0
322,CASH_IN,206841.34,C112660392,10987.0,217828.34,C2022259921,16891.07,0.0,0,0
192,CASH_IN,68663.58,C1554693044,11549.0,80212.58,C1850779330,529299.79,460636.21,0,0
323,PAYMENT,37910.59,C1666579042,45901.0,7990.41,M1493975705,0.0,0.0,0,0
326,TRANSFER,11359293.0,C309123290,0.0,0.0,C1058865405,11716964.81,23076257.81,0,0
235,CASH_OUT,21587.0,C282812791,21308.82,0.0,C1521276858,369228.4,390815.41,0,0
45,PAYMENT,2263.03,C1620480493,61214.0,58950.97,M1905813026,0.0,0.0,0,0
